cnae_classe,desc_classe,cnae_grupo,desc_grupo,cnae_divisao,desc_divisao,cnae_secao,desc_secao
95118,REPARAÇÃO E MANUTENÇÃO DE COMPUTADORES E DE EQUIPAMENTOS PERIFÉRICOS,951,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO,95,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS,S,OUTRAS ATIVIDADES DE SERVIÇOS
95126,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE COMUNICAÇÃO,951,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO,95,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS,S,OUTRAS ATIVIDADES DE SERVIÇOS
95215,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETRÔNICOS DE USO PESSOAL E DOMÉSTICO,952,REPARAÇÃO E MANUTENÇÃO DE OBJETOS E EQUIPAMENTOS PESSOAIS E DOMÉSTICOS,95,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS,S,OUTRAS ATIVIDADES DE SERVIÇOS
95291,REPARAÇÃO E MANUTENÇÃO DE OBJETOS E EQUIPAMENTOS PESSOAIS E DOMÉSTICOS NÃO ESPECIFICADOS ANTERIORMENTE,952,REPARAÇÃO E MANUTENÇÃO DE OBJETOS E EQUIPAMENTOS PESSOAIS E DOMÉSTICOS,95,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS,S,OUTRAS ATIVIDADES DE SERVIÇOS
96017,"LAVANDERIAS, TINTURARIAS E TOALHEIROS",960,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,96,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,S,OUTRAS ATIVIDADES DE SERVIÇOS
96025,CABELEIREIROS E OUTRAS ATIVIDADES DE TRATAMENTO DE BELEZA,960,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,96,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,S,OUTRAS ATIVIDADES DE SERVIÇOS
96033,ATIVIDADES FUNERÁRIAS E SERVIÇOS RELACIONADOS,960,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,96,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,S,OUTRAS ATIVIDADES DE SERVIÇOS
96092,ATIVIDADES DE SERVIÇOS PESSOAIS NÃO ESPECIFICADAS ANTERIORMENTE,960,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,96,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,S,OUTRAS ATIVIDADES DE SERVIÇOS
97005,SERVIÇOS DOMÉSTICOS,970,SERVIÇOS DOMÉSTICOS,97,SERVIÇOS DOMÉSTICOS,T,SERVIÇOS DOMÉSTICOS
99008,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,990,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,99,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,U,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS
