caminho,diretorio,arquivo,extensao,bytes,modificado_em,base,ano,mes,recorte,fonte_meta
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MAIRIPORA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MAIRIPORA.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MARACAI.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MARACAI.XLS,xls,18944,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MARILIA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MARILIA.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MARTINOPOLIS.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MARTINOPOLIS.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MATAO.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MATAO.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MAUA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MAUA.XLS,xls,23552,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MIGUELOPOLIS.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MIGUELOPOLIS.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MINEIROS DO TIETE.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MINEIROS DO TIETE.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MIRACATU.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MIRACATU.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MIRANDOPOLIS.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MIRANDOPOLIS.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MIRANTE DO PARANAPANEMA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MIRANTE DO PARANAPANEMA.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MIRASSOL.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MIRASSOL.XLS,xls,23552,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MOCOCA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MOCOCA.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MOGI DAS CRUZES.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MOGI DAS CRUZES.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MOGI GUACU.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MOGI GUACU.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MOJI MIRIM.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MOJI MIRIM.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MONGAGUA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MONGAGUA.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MONTE ALTO.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MONTE ALTO.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MONTE APRAZIVEL.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MONTE APRAZIVEL.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MONTE AZUL PAULISTA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MONTE AZUL PAULISTA.XLS,xls,23552,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MONTE MOR.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MONTE MOR.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MORRO AGUDO.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MORRO AGUDO.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/MORUNGABA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,MORUNGABA.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/NAZARE PAULISTA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,NAZARE PAULISTA.XLS,xls,23552,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/NHANDEARA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,NHANDEARA.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/NOVA GRANADA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,NOVA GRANADA.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/NOVA ODESSA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,NOVA ODESSA.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/NOVO HORIZONTE.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,NOVO HORIZONTE.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/OLIMPIA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,OLIMPIA.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/ORLANDIA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,ORLANDIA.XLS,xls,23552,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/OSASCO.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,OSASCO.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/OSVALDO CRUZ.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,OSVALDO CRUZ.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/OURINHOS.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,OURINHOS.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/PACAEMBU.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,PACAEMBU.XLS,xls,18944,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/PALESTINA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,PALESTINA.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/PALMARES PAULISTA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,PALMARES PAULISTA.XLS,xls,18944,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/PALMEIRA D OESTE.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,PALMEIRA D OESTE.XLS,xls,18944,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/PALMITAL.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,PALMITAL.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/PANORAMA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,PANORAMA.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP/PARAGUACU PAULISTA.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/SP,PARAGUACU PAULISTA.XLS,xls,19456,11-07-18 04:40PM,AUXILIAR_DOC,,,,LIST
